file,hrefs
R_1675170922_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/peace-sheer-crew.html', 'peace-sheer-crew8427.html?variant=39389568303151']"
R_1675163254_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-not-a-zig-zag-legging.html', 'mini-not-a-zig-zag-legging5322.html?variant=32918016393263', 'mini-not-a-zig-zag-legging710f.html?variant=32918016458799']"
R_1675185493_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/patchwork-chunky-mens-crew.html']"
R_1675163194_HB_4,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/mermaid-legging.html']"
R_1675184343_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-bandit-legging-1.html', 'mini-bandit-legging-17739.html?variant=41951843845', 'mini-bandit-legging-193d2.html?variant=41951844037']"
R_1675160688_HB_6,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/roma-cashmere-rib-mens-crew.html', 'roma-cashmere-rib-mens-crew5fa3.html?variant=9691786477615', 'roma-cashmere-rib-mens-crew8af2.html?variant=11246199537711']"
R_1675156600_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/taffy-short-crew.html', 'taffy-short-crewc07f.html?variant=40342297378863', 'taffy-short-crew7253.html?variant=40342294626351']"
R_1675179170_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/argyle-wool-sporty-crew.html', 'argyle-wool-sporty-crewdab6.html?variant=40201183264815', 'argyle-wool-sporty-crewff95.html?variant=40201181593647']"
R_1675172865_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-not-a-zig-zag-crew.html', 'mini-not-a-zig-zag-crewffc1.html?variant=32921059491887', 'mini-not-a-zig-zag-crew85f9.html?variant=32921059393583']"
R_1675166551_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675174326_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/quilt-tote-bag.html', 'quilt-tote-bagdd86.html?variant=40212709212207']"
R_1675161147_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sloane-dress-navy.html', 'sloane-dress-navyc4b8.html?variant=40116984873007', 'sloane-dress-navye67e.html?variant=40116984971311', 'sloane-dress-navy9722.html?variant=40116984938543']"
R_1675187730_HB_5,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/fruit-stand-crew.html', 'fruit-stand-crewd24c.html?variant=40342200156207']"
R_1675155450_HB_5,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-modine-legging.html', 'mini-modine-leggingeb03.html?variant=31732307492911']"
R_1675164138_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/lykke-mens-crew.html', 'lykke-mens-crewf791.html?variant=32493736460335']"
R_1675156486_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/mini-boulangerie-legging.html', 'mini-boulangerie-legging709a.html?variant=32918016032815', 'mini-boulangerie-legging82cb.html?variant=32918016098351']"
R_1675171111_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/hi-five-knee-hi.html', 'hi-five-knee-hi9951.html?variant=31732198834223', 'hi-five-knee-hi4060.html?variant=31732198899759']"
R_1675155957_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-poppy.html', 'margaret-dress-poppy882b.html?variant=40116966326319', 'margaret-dress-poppy22b1.html?variant=40116966621231']"
R_1675181099_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-pounce-crew.html', 'mini-pounce-crew29e5.html?variant=40138913906735']"
R_1675169060_HB_5,"['#', 'collections/womens.html', 'collections/womens-bags.html', 'womens-bags/products/lounge-cat-tote-bag.html', 'lounge-cat-tote-bagc033.html?variant=39366737231919']"
R_1675165287_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/hoodie-wool-mens-crew.html', 'hoodie-wool-mens-crew4a39.html?variant=40230005342255']"
R_1675162691_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675174358_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-strawberry-crew.html', 'mini-strawberry-crew86ac.html?variant=1271672136', 'mini-strawberry-crewaec3.html?variant=1271672132']"
R_1675171796_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/scout-dress-bloom.html', 'scout-dress-bloom4725.html?variant=40116983857199', 'scout-dress-bloom9e8b.html?variant=40116983824431']"
R_1675166590_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/penny-apron-dress-bloom.html', 'penny-apron-dress-bloomb1bf.html?variant=40116979335215', 'penny-apron-dress-bloome514.html?variant=40116979302447']"
R_1675164847_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/wool-trouser.html', 'wool-trouserd9f7.html?variant=40303839543343', 'wool-trouser2262.html?variant=40303838789679']"
R_1675165238_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/love-mother-earth-short-crew.html', 'love-mother-earth-short-crewbf37.html?variant=40775007109167']"
R_1675178448_HB_6,"['#', 'collections/womens.html', 'collections/womens-clothing.html', 'womens-clothing/products/leona-dress-navy.html', 'leona-dress-navy4497.html?variant=40116963311663', 'leona-dress-navy1e68.html?variant=40116963541039']"
R_1675167891_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/penny-apron-dress-bloom.html', 'penny-apron-dress-bloome514.html?variant=40116979302447', 'penny-apron-dress-bloom1004.html?variant=40116979171375', 'penny-apron-dress-bloomb1bf.html?variant=40116979335215']"
R_1675171660_HB_4,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-scallion-legging.html']"
R_1675165546_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/dapple-mens-crew.html', 'dapple-mens-crewc2d4.html?variant=40230003769391']"
R_1675163710_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sloane-dress-navy.html', 'sloane-dress-navyc4b8.html?variant=40116984873007', 'sloane-dress-navye67e.html?variant=40116984971311']"
R_1675177215_HB_5,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/anise-sheer-crew.html', 'anise-sheer-crewc27e.html?variant=40342114926639']"
R_1675158324_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/love-mother-earth-short-crew.html', 'love-mother-earth-short-crewbf37.html?variant=40775007109167']"
R_1675167405_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675166135_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/mini-colorblock-tight.html', 'mini-colorblock-tight2a80.html?variant=1271669252', 'mini-colorblock-tight6aba.html?variant=1271669260']"
R_1675157441_HB_5,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/hoodie-wool-mens-crew.html', 'hoodie-wool-mens-crew4a39.html?variant=40230005342255']"
R_1675170429_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sloane-dress-poppy.html', 'sloane-dress-poppy2545.html?variant=40116984381487', 'sloane-dress-poppy0749.html?variant=40116984676399']"
R_1675174797_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/wilhelm-crew.html', 'wilhelm-crew76dc.html?variant=40342296854575']"
R_1675156940_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/nautical-stripe-tight.html', 'nautical-stripe-tight78db.html?variant=1271669912', 'nautical-stripe-tight979b.html?variant=1271669916']"
R_1675176047_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/lucid-crew.html', 'lucid-crewb267.html?variant=40342217949231']"
R_1675156087_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/northern-lights-mens-crew.html']"
R_1675172349_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/northern-lights-mens-crew.html']"
R_1675168591_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/hoodie-wool-mens-crew.html', 'hoodie-wool-mens-crew4a39.html?variant=40230005342255']"
R_1675183577_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/smiley-legging.html', 'smiley-legging7845.html?variant=12323330129967', 'smiley-legginge5ac.html?variant=12323330162735']"
R_1675182792_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sloane-dress-navy.html', 'sloane-dress-navyc4b8.html?variant=40116984873007', 'sloane-dress-navye67e.html?variant=40116984971311', 'sloane-dress-navy9722.html?variant=40116984938543']"
R_1675171743_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/dapple-mens-crew.html', 'dapple-mens-crewad58.html?variant=40230003572783']"
R_1675185164_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/louie-wool-boot-mens-crew.html']"
R_1675155806_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/heirloom-crew.html', 'heirloom-crew1fba.html?variant=31732509573167', 'heirloom-crew0b63.html?variant=40187985625135']"
R_1675182398_HB_6,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-ferdinand-crew.html', 'mini-ferdinand-crew4067.html?variant=32919228973103', 'mini-ferdinand-crew277a.html?variant=32919229038639']"
R_1675165199_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/martina-pant-white.html', 'martina-pant-white2bf5.html?variant=40116975599663', 'martina-pant-whitea50a.html?variant=40116975960111', 'martina-pant-white2183.html?variant=40116975796271']"
R_1675181980_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/lykke-mens-crew.html', 'lykke-mens-crewf791.html?variant=32493736460335']"
R_1675156784_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/madras-check-mens-crew.html', 'madras-check-mens-crew74fa.html?variant=40116878344239']"
R_1675170215_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/dapple-mens-crew.html', 'dapple-mens-crewc2d4.html?variant=40230003769391']"
R_1675160405_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/lykke-mens-crew.html', 'lykke-mens-crew7b29.html?variant=32493736362031']"
R_1675182021_HB_6,"['#', 'collections/womens.html', 'collections/womens-clothing.html', 'womens-clothing/products/quinn-top-white.html', 'quinn-top-white7d80.html?variant=40116979564591', 'quinn-top-white7780.html?variant=40116979531823']"
R_1675169538_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crew5800.html?variant=40159317164079', 'honeycomb-wool-mens-crewb1f8.html?variant=40159317393455']"
R_1675173811_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/hoodie-wool-mens-crew.html', 'hoodie-wool-mens-crew4a39.html?variant=40230005342255']"
R_1675184212_HB_4,"['#', 'collections/womens.html', 'collections/womens-sale.html', 'womens-sale/products/sunshine-liner-2pr-pack.html']"
R_1675169224_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-dalmatian-crew.html', 'mini-dalmatian-crewb771.html?variant=19054881221', 'mini-dalmatian-crew00ef.html?variant=11265650524207']"
R_1675183929_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/northern-lights-mens-crew.html']"
R_1675167713_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/scout-dress-bloom.html', 'scout-dress-bloom4725.html?variant=40116983857199', 'scout-dress-bloom7f69.html?variant=40116983791663']"
R_1675165466_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/leona-dress-navy.html', 'leona-dress-navy4497.html?variant=40116963311663', 'leona-dress-navy1e68.html?variant=40116963541039']"
R_1675182498_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-smiley-crew.html', 'mini-smiley-crewda9b.html?variant=12253217620015']"
R_1675180986_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-poppy.html', 'margaret-dress-poppy882b.html?variant=40116966326319', 'margaret-dress-poppy4a9d.html?variant=40116966785071', 'margaret-dress-poppy22b1.html?variant=40116966621231']"
R_1675184094_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-boulangerie-legging.html', 'mini-boulangerie-legging82cb.html?variant=32918016098351', 'mini-boulangerie-legging709a.html?variant=32918016032815']"
R_1675163892_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/leona-dress-poppy.html', 'leona-dress-poppy4870.html?variant=40116964229167', 'leona-dress-poppye912.html?variant=40116964524079', 'leona-dress-poppyd0f2.html?variant=40116964360239']"
R_1675175455_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/mood-short-crew.html', 'mood-short-crew4221.html?variant=32951858626607', 'mood-short-crewf9ef.html?variant=32951858659375']"
R_1675167595_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/northern-lights-mens-crew.html']"
R_1675185208_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/hi-five-knee-hi.html', 'hi-five-knee-hi9951.html?variant=31732198834223', 'hi-five-knee-hif2ff.html?variant=31732198932527']"
R_1675166400_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crewb1f8.html?variant=40159317393455', 'honeycomb-wool-mens-crew5800.html?variant=40159317164079']"
R_1675181437_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sloane-dress-navy.html', 'sloane-dress-navyc4b8.html?variant=40116984873007', 'sloane-dress-navy9722.html?variant=40116984938543', 'sloane-dress-navye67e.html?variant=40116984971311']"
R_1675163822_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/hoodie-wool-crew.html', 'hoodie-wool-crewa231.html?variant=40134133514287', 'hoodie-wool-crew9385.html?variant=32631994384431']"
R_1675154494_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675154946_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/leona-dress-navy.html', 'leona-dress-navy4497.html?variant=40116963311663', 'leona-dress-navy1e68.html?variant=40116963541039', 'leona-dress-navy2849.html?variant=40116963606575']"
R_1675161827_HB_6,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/trouser-crew.html', 'trouser-crew69e2.html?variant=39404169756719', 'trouser-crew5ad8.html?variant=32695810293807', 'trouser-crewd38a.html?variant=32695810359343', 'trouser-crew2ab0.html?variant=5790817029']"
R_1675162379_HB_5,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/love-mother-earth-short-crew.html', 'love-mother-earth-short-crewbf37.html?variant=40775007109167']"
R_1675182272_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/mini-modine-legging.html', 'mini-modine-legginga092.html?variant=31732307591215', 'mini-modine-leggingeb03.html?variant=31732307492911']"
R_1675166293_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/penny-apron-dress-navy.html', 'penny-apron-dress-navyac1b.html?variant=40116978843695', 'penny-apron-dress-navy1467.html?variant=40116979007535']"
R_1675169588_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/lykke-mens-crew.html', 'lykke-mens-crewf791.html?variant=32493736460335']"
R_1675174746_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/anise-sheer-crew.html', 'anise-sheer-crewc27e.html?variant=40342114926639', 'anise-sheer-crewe457.html?variant=40342116991023']"
R_1675183382_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/northern-lights-mens-crew.html']"
R_1675169077_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/polka-dot-tight.html', 'polka-dot-tight5580.html?variant=1271670260', 'polka-dot-tight5037.html?variant=1271670268']"
R_1675160156_HB_6,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-not-a-zig-zag-crew.html', 'mini-not-a-zig-zag-crew2649.html?variant=32921059328047', 'mini-not-a-zig-zag-crewc7a7.html?variant=32921059426351']"
R_1675182744_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/lykke-mens-crew.html', 'lykke-mens-crew7b29.html?variant=32493736362031']"
R_1675183274_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/mini-chucks-legging.html', 'mini-chucks-legging7217.html?variant=9514356211759', 'mini-chucks-leggingc782.html?variant=9514355359791']"
R_1675185106_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/love-mother-earth-short-crew.html', 'love-mother-earth-short-crewbf37.html?variant=40775007109167']"
R_1675173790_HB_5,"['#', 'collections/womens.html', 'collections/womens-socks.html', 'womens-socks/products/cutout-short-crew.html', 'cutout-short-crewd88e.html?variant=40342199861295']"
R_1675173273_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/lykke-mens-crew.html', 'lykke-mens-crew7b29.html?variant=32493736362031']"
R_1675159991_HB_5,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/lykke-mens-crew.html', 'lykke-mens-crew7b29.html?variant=32493736362031']"
R_1675181930_HB_6,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crew5800.html?variant=40159317164079', 'honeycomb-wool-mens-crewf797.html?variant=40159316803631']"
R_1675181337_HB_6,"['#', 'collections/womens.html', 'collections/womens-clothing.html', 'womens-clothing/products/scout-dress-bloom.html', 'scout-dress-bloom4725.html?variant=40116983857199', 'scout-dress-bloom9e8b.html?variant=40116983824431']"
R_1675166300_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-navy.html', 'asha-jumpsuit-navyf01f.html?variant=40116958953519', 'asha-jumpsuit-navy0a23.html?variant=40116958593071', 'asha-jumpsuit-navy5fb8.html?variant=40116958855215']"
R_1675183332_HB_6,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/trouser-crew.html', 'trouser-crew5ad8.html?variant=32695810293807', 'trouser-crew823b.html?variant=39404160319535', 'trouser-crew4c92.html?variant=39404159631407', 'trouser-crew0abd.html?variant=5790773637']"
R_1675163239_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/popcorn-crew.html', 'popcorn-crew13d2.html?variant=12557951533103']"
R_1675158031_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/love-mother-earth-short-crew.html', 'love-mother-earth-short-crewbf37.html?variant=40775007109167']"
R_1675166685_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/trouser-crew.html', 'trouser-crewd38a.html?variant=32695810359343', 'trouser-crew0b69.html?variant=5790823749']"
R_1675163296_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sloane-dress-navy.html', 'sloane-dress-navyc4b8.html?variant=40116984873007', 'sloane-dress-navy9722.html?variant=40116984938543']"
R_1675160708_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/queen-of-hearts-crew.html', 'queen-of-hearts-crew4f48.html?variant=40342292037679']"
R_1675169182_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crew5800.html?variant=40159317164079', 'honeycomb-wool-mens-crewb1f8.html?variant=40159317393455']"
R_1675164978_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-bloom.html', 'asha-jumpsuit-bloome3d1.html?variant=40116961378351', 'asha-jumpsuit-bloomd685.html?variant=40116961247279', 'asha-jumpsuit-bloomb930.html?variant=40116961476655']"
R_1675180999_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675184568_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/gift-card.html', 'gift-card85b2.html?variant=9782421701', 'gift-card8308.html?variant=9782421637']"
R_1675165153_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/roma-cashmere-rib-mens-crew.html', 'roma-cashmere-rib-mens-crewd429.html?variant=40125485219887', 'roma-cashmere-rib-mens-crew021e.html?variant=9691810136111']"
R_1675161888_HB_5,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/lykke-mens-crew.html', 'lykke-mens-crewf791.html?variant=32493736460335']"
R_1675162150_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/northern-lights-mens-crew.html']"
R_1675184457_HB_4,"['#', 'collections/womens.html', 'collections/womens-socks.html', 'womens-socks/products/trippy-cow-crew.html']"
R_1675169845_HB_4,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-sea-knee-hi.html']"
R_1675162259_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/scout-dress-bloom.html', 'scout-dress-bloom4725.html?variant=40116983857199', 'scout-dress-bloom9e8b.html?variant=40116983824431']"
R_1675177436_HB_6,"['#', 'collections/womens.html', 'collections/womens-clothing.html', 'womens-clothing/products/martina-pant-white.html', 'martina-pant-white2bf5.html?variant=40116975599663', 'martina-pant-whitea50a.html?variant=40116975960111']"
R_1675184511_HB_4,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/mini-smiley-legging.html']"
R_1675164713_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/martina-pant-white.html', 'martina-pant-white2bf5.html?variant=40116975599663', 'martina-pant-white2183.html?variant=40116975796271', 'martina-pant-whitea50a.html?variant=40116975960111']"
R_1675175032_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/argyle-wool-sporty-crew.html', 'argyle-wool-sporty-crewff95.html?variant=40201181593647', 'argyle-wool-sporty-crewdab6.html?variant=40201183264815']"
R_1675186115_HB_6,"['#', 'collections/womens.html', 'collections/womens-tights-and-leggings.html', 'womens-tights-and-leggings/products/cashmere-tight.html', 'cashmere-tightecbc.html?variant=1271666332', 'cashmere-tight1393.html?variant=21432432325']"
R_1675160231_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/fruit-stand-crew.html', 'fruit-stand-crewd24c.html?variant=40342200156207', 'fruit-stand-crew187d.html?variant=40342201827375']"
R_1675156665_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/granny-crew.html', 'granny-crewa6db.html?variant=40342202253359', 'granny-crew196a.html?variant=40342200483887']"
R_1675184110_HB_6,"['#', 'collections/womens.html', 'collections/womens-clothing.html', 'womens-clothing/products/vera-sweater-2.html', 'vera-sweater-2e7f3.html?variant=32784504848431', 'vera-sweater-2da21.html?variant=32784505012271']"
R_1675185750_HB_5,"['#', 'collections/womens.html', 'collections/womens-socks.html', 'womens-socks/products/ping-pong-sporty-crew.html', 'ping-pong-sporty-crew1bf2.html?variant=40200217460783']"
R_1675184991_HB_4,"['#', 'collections/womens.html', 'collections/womens-socks.html', 'womens-socks/products/seltzer-short-crew.html']"
R_1675167697_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-white.html', 'asha-jumpsuit-white709f.html?variant=40116961706031', 'asha-jumpsuit-white3e90.html?variant=40116961837103']"
R_1675183489_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/over-easy-legging.html', 'over-easy-legging6225.html?variant=31732263321647', 'over-easy-leggingfbf0.html?variant=31732263256111']"
R_1675186393_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/anise-sheer-crew.html', 'anise-sheer-crewe457.html?variant=40342116991023', 'anise-sheer-crewc27e.html?variant=40342114926639']"
R_1675167142_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/penny-apron-dress-bloom.html', 'penny-apron-dress-bloome514.html?variant=40116979302447', 'penny-apron-dress-bloom1004.html?variant=40116979171375']"
R_1675170444_HB_5,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/over-easy-legging.html', 'over-easy-leggingfbf0.html?variant=31732263256111']"
R_1675163697_HB_4,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/oeuf-legging.html']"
R_1675159738_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/louie-wool-boot-mens-crew.html']"
R_1675174567_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/scout-dress-white.html', 'scout-dress-whited032.html?variant=40116983988271', 'scout-dress-white5602.html?variant=40116984119343']"
R_1675172615_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/amarena-crew.html', 'amarena-crew2980.html?variant=40342114861103']"
R_1675183389_HB_5,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-modine-legging.html', 'mini-modine-leggingeb03.html?variant=31732307492911']"
R_1675176177_HB_4,"['#', 'collections/womens.html', 'collections/womens-bags.html', 'womens-bags/products/droopy-daisy-tote-bag.html']"
R_1675163761_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/nautical-stripe-tight.html', 'nautical-stripe-tight78db.html?variant=1271669912', 'nautical-stripe-tight4c5e.html?variant=1271669920']"
