file,hrefs
R_1674844782_SA_3,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-mermaid.html', '#']"
R_1674850147_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-ladybug.html']"
R_1674861058_SA_6,"['collections/note-cards.html', 'note-cards/products/flat-note-cards-choose-your-silhouette-girl.html', '#25', '#3', '#2', '#4']"
R_1674850371_SA_2,"['collections/note-cards.html', 'note-cards/products/personalized-note-cards-papaya-dots.html']"
R_1674862792_SA_5,"['collections/throw-pillows.html', 'throw-pillows/products/personalized-throw-pillow-pink-unicorn.html', '#2', '#3', '#1']"
R_1674858143_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-girl.html', '#']"
R_1674849422_SA_4,"['collections/placemats.html', 'placemats/products/personalized-chevron-placemat-blue.html', '#1', '#2']"
R_1674849676_SA_2,"['collections/note-cards.html', 'note-cards/products/personalized-note-cards-pool-dots.html']"
R_1674854372_SA_2,"['collections/notepads.html', 'notepads/products/personalized-teacher-notepad-red-school-uniforms-1.html']"
R_1674856912_SA_4,"['collections/name-labels.html', 'name-labels/products/name-labels-yellow-chevron.html', '#1', '#2']"
R_1674849343_SA_3,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-school-days.html', '#1']"
R_1674856970_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-silhouette-family.html']"
R_1674843673_SA_6,"['collections/chore-charts.html', 'chore-charts/products/customized-chore-chart-notepad-boy.html', '#4', '#1', '#2', '#3']"
R_1674858371_SA_6,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-firefighter.html', '#1', '#48', '#49', '#50']"
R_1674848320_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-blue-chevron-notepad.html']"
R_1674855127_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-superhero-boy.html', '#']"
R_1674869333_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-halloween-owl.html', '#2', '#1', '#4', '#3']"
R_1674843997_SA_6,"['collections/note-cards.html', 'note-cards/products/custom-childrens-flat-cards-boy.html', '#1', '#5', '#3', '#2']"
R_1674853689_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-flamingo.html', '#1', '#2']"
R_1674847673_SA_4,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-fox.html', '#2', '#1']"
R_1674855535_SA_6,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-llama-mauve.html', 'pillowcases/products/standard-pillowcase-ladybug.html', 'pillowcases/products/standard-pillowcase-firefighter.html', '#48', '#49']"
R_1674848111_SA_5,"['collections/gift-labels.html', 'gift-labels/products/custom-gift-labels-boy.html', '#1', '#51', '#52']"
R_1674868874_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/patterned-name-lumbar-pillow-uppercase.html', '#2', '#7', '#1', '#4']"
R_1674852281_SA_2,"['collections/notepads.html', 'notepads/products/a-note-from-mom-blue-banner.html']"
R_1674855374_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-learning-is-fun.html']"
R_1674848397_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-halloween-owl.html', '#2', '#4', '#3', '#1']"
R_1674854143_SA_4,"['collections/tote-bags.html', 'tote-bags/products/copy-of-personalized-tote-bag-girl-face.html', '#1', '#2']"
R_1674845992_SA_5,"['collections/placemats.html', 'placemats/products/the-great-outdoors-placemat-boy.html', 'placemats/products/personalized-christmas-place-mat-girl.html', 'placemats/products/personalized-kids-placemat-cheerful-hearts.html', 'placemats/products/personalized-kids-placemat-butterflies.html']"
R_1674860600_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-circle.html']"
R_1674844615_SA_4,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-kids-reading.html', '#2', '#1']"
R_1674844488_SA_2,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-bunny.html']"
R_1674861387_SA_4,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-triceratops.html', '#2', '#1']"
R_1674849502_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-cursive-font.html', '#9', '#7', '#31', '#32']"
R_1674852477_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-learning-is-fun.html']"
R_1674849944_SA_2,"['collections/note-cards.html', 'note-cards/products/personalized-note-cards-papaya-dots.html']"
R_1674845392_SA_2,"['collections/note-cards.html', 'note-cards/products/personalized-note-cards-pool-dots.html']"
R_1674844562_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-superhero-boy.html', '#']"
R_1674845501_SA_2,"['collections/chore-charts.html', 'chore-charts/products/custom-chore-chart-notepad-owl.html']"
R_1674859581_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-handwriting-font.html', '#5', '#9', '#1', '#2']"
R_1674852531_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-racecar.html']"
R_1674855659_SA_4,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-superhero-girl.html', 'puzzles/products/personalized-puzzle-boy.html', '#']"
R_1674855127_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-merry-christmas-branch.html']"
R_1674853308_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-boy-on-bike.html', '#']"
R_1674859309_SA_2,"['collections/notepads.html', 'notepads/products/a-note-from-mom-blue-and-green.html']"
R_1674860981_SA_3,"['collections/name-labels.html', 'name-labels/products/name-labels-owl.html', 'name-labels/products/name-labels-solid-cheerful.html']"
R_1674857280_SA_6,"['collections/chore-charts.html', 'chore-charts/products/custom-chore-chart-notepad-girl.html', '#3', '#2', '#4', '#79']"
R_1674845878_SA_4,"['collections/note-cards.html', 'note-cards/products/personalized-note-cards-grace.html', '#1', '#2']"
R_1674869025_SA_4,"['collections/tote-bags.html', 'tote-bags/products/copy-of-personalized-tote-bag-girl-face.html', '#1', '#2']"
R_1674846322_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/square-return-address-labels-reindeer.html']"
R_1674860104_SA_4,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-pink-unicorn.html', '#2', '#1']"
R_1674856690_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/patterned-name-lumbar-pillow-cursive.html', '#5', '#1', '#8', '#2']"
R_1674850255_SA_5,"['collections/name-labels.html', 'name-labels/products/name-labels-pink-chevron.html', '#2', '#1', '#3']"
R_1674846389_SA_4,"['collections/puzzles.html', 'puzzles/products/personalized-owl-puzzle.html', '#2', '#1']"
R_1674851000_SA_4,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-kids-reading.html', '#2', '#1']"
R_1674844057_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-heart.html']"
R_1674856197_SA_2,"['collections/notepads.html', 'notepads/products/personalized-teacher-notepad-red-school-uniforms-1.html']"
R_1674859532_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-halloween-owl.html', '#1', '#2', '#3', '#4']"
R_1674851409_SA_5,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-girl-with-snowman.html', 'pillowcases/products/standard-pillowcase-great-outdoors-boy.html', 'pillowcases/products/pillowcase-girl.html', '#']"
R_1674845860_SA_2,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-sea-turtle.html']"
R_1674859829_SA_6,"['collections/gift-labels.html', 'gift-labels/products/custom-gift-labels-girl.html', '#1', '#79', '#3', '#2']"
R_1674858583_SA_3,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-girl.html', '#']"
R_1674843879_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-mermaid.html', '#']"
R_1674859003_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-fox.html']"
R_1674857143_SA_6,"['collections/name-labels.html', 'name-labels/products/custom-name-labels-girl.html', '#4', '#1', '#3', '#2']"
R_1674843612_SA_3,"['collections/placemats.html', 'placemats/products/olliegraphic-placemat-superhero-girl.html', '#']"
R_1674855693_SA_6,"['collections/name-labels.html', 'name-labels/products/name-labels-race-car.html', 'name-labels/products/name-labels-owl.html', 'name-labels/products/name-labels-sunshine.html', '#2', '#1']"
R_1674847279_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/patterned-name-lumbar-pillow-cursive.html', '#2', '#5', '#3', '#6']"
R_1674859235_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-merry-christmas-floral.html']"
R_1674846812_SA_3,"['collections/note-cards.html', 'note-cards/products/custom-childrens-flat-cards-baby-boy.html', '#1']"
R_1674849453_SA_4,"['collections/return-address-labels.html', 'return-address-labels/products/copy-of-return-address-labels-floral-circle.html', '#2', '#1']"
R_1674859243_SA_4,"['collections/notepads.html', 'notepads/products/personalized-notepad-for-mom-2-kids.html', '#1', '#2']"
R_1674855292_SA_4,"['collections/name-labels.html', 'name-labels/products/custom-name-labels-outdoors-boy.html', '#1', '#2']"
R_1674868752_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/name-lumbar-pillow-uppercase.html', '#4', '#5', '#7', '#6']"
R_1674845929_SA_6,"['collections/gift-labels.html', 'gift-labels/products/custom-gift-labels-girl.html', '#79', '#2', '#3', '#1']"
R_1674868564_SA_6,"['collections/blankets.html', 'blankets/products/personalized-throw-blanket-script-font.html', '#8', '#31', '#32', '#2']"
R_1674868347_SA_4,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-bats.html', '#1', '#2']"
R_1674858827_SA_5,"['collections/placemats.html', 'placemats/products/the-great-outdoors-placemat-boy.html', '#49', '#1', '#2']"
R_1674847040_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-merry-christmas-floral.html']"
R_1674851363_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-girl-in-truck.html', '#']"
R_1674843740_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-boy-in-truck.html', '#']"
R_1674856775_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-rainbow-unicorn.html', 'puzzles/products/personalized-puzzle-bunny.html']"
R_1674854538_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-cursive-font.html', '#2', '#32', '#4', '#1']"
R_1674860675_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-handwriting-font.html', '#1', '#3', '#2', '#5']"
R_1674844796_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-choose-your-silhouettes-3-siblings-1.html']"
R_1674856221_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-library-boy.html', '#6', '#5', '#1', '#8']"
R_1674856710_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-choose-your-silhouettes-family-1.html']"
R_1674859134_SA_3,"['collections/notepads.html', 'notepads/products/handwriting-practice-notepad-green.html', 'notepads/products/a-note-from-mom-pink-banner.html']"
R_1674851306_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/2-square-return-address-labels-tree-on-car.html']"
R_1674856544_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-great-outdoors-girl.html', '#76', '#1']"
R_1674847025_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-girl-in-truck.html', '#']"
R_1674868202_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/name-lumbar-pillow-handwriting-1.html', '#28', '#2', '#3', '#27']"
R_1674852152_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/name-lumbar-pillow-uppercase.html', '#1', '#2', '#6', '#5']"
R_1674859076_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-uppercase-font.html', '#1', '#3', '#7', '#2']"
R_1674859401_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-flourish.html']"
R_1674849429_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-fire-truck.html', '#2', '#1']"
R_1674861862_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/patterned-name-lumbar-pillow-cursive.html', '#5', '#8', '#1', '#3']"
R_1674855402_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-library-boy.html', '#6', '#1', '#8', '#5']"
R_1674848791_SA_3,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-boy.html', '#1']"
R_1674845981_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-flourish.html']"
R_1674845746_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-ballerina.html', '#']"
R_1674851634_SA_4,"['collections/gift-labels.html', 'gift-labels/products/personalized-gift-labels-pink-squares.html', '#1', '#2']"
R_1674860395_SA_4,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-square.html', '#1', '#2']"
R_1674848167_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-learning-is-fun.html']"
R_1674859187_SA_3,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-superhero-boy.html', '#']"
R_1674858838_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-great-outdoors-girl.html', '#1', '#76']"
R_1674847605_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-superhero-boy.html', '#']"
R_1674856130_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-pink-chevron-notepad.html']"
R_1674844039_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-fox.html']"
R_1674857824_SA_3,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-ballerina.html', '#']"
R_1674869204_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-uppercase-font.html', '#5', '#6', '#7', '#3']"
R_1674844678_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/custom-throw-pillow-princess.html', '#3', '#2', '#1', '#4']"
R_1674844725_SA_2,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-flowers.html']"
R_1674847659_SA_4,"['collections/name-labels.html', 'name-labels/products/name-labels-sunshine.html', '#2', '#1']"
R_1674850926_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/square-return-address-labels-merry-christmas.html']"
R_1674851204_SA_3,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-boy.html', '#1']"
R_1674847285_SA_6,"['collections/gift-labels.html', 'gift-labels/products/circle-gift-labels-choose-your-silhouettes-family.html', '#8', '#3', '#5', '#2']"
R_1674858922_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-girl-on-bike.html', '#']"
R_1674845140_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-pink-unicorn.html', '#2', '#1']"
R_1674859677_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-girl-face-1.html', '#3', '#5', '#4', '#2']"
R_1674868897_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/custom-throw-pillow-princess.html', '#1', '#4', '#2', '#3']"
R_1674861187_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-library-girl.html', '#6', '#1', '#8', '#9']"
R_1674843557_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-boy-face.html', '#']"
R_1674868290_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-handwriting-font.html', '#6', '#9', '#2', '#3']"
R_1674860362_SA_5,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-floral.html', 'gift-labels/products/personalized-gift-labels-pink-squares.html', '#2', '#1']"
R_1674846144_SA_3,"['collections/camp-mugs.html', 'camp-mugs/products/ceramic-mug-superhero-girl-1.html', '#']"
R_1674849317_SA_6,"['collections/gift-labels.html', 'gift-labels/products/custom-gift-labels-girl.html', '#3', '#1', '#79', '#2']"
R_1674844970_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-ballerina.html', '#']"
R_1674856677_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-green-chevron-notepad.html']"
R_1674852946_SA_3,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-mermaid.html', '#']"
R_1674869296_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-uppercase-font.html', '#1', '#7', '#3', '#4']"
R_1674858176_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/square-return-address-labels-merry-christmas.html']"
R_1674853863_SA_2,"['collections/notepads.html', 'notepads/products/handwriting-practice-notepad-green.html']"
R_1674846719_SA_4,"['collections/return-address-labels.html', 'return-address-labels/products/copy-of-return-address-labels-floral-circle.html', '#1', '#2']"
R_1674846143_SA_4,"['collections/name-labels.html', 'name-labels/products/name-labels-sunshine.html', '#1', '#2']"
R_1674853608_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-frog.html']"
R_1674851799_SA_6,"['collections/name-labels.html', 'name-labels/products/name-labels-fire-truck.html', '#2', '#4', '#1', '#3']"
R_1674850034_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-pink-unicorn.html', 'puzzles/products/personalized-puzzle-bunny.html']"
R_1674848642_SA_4,"['collections/gift-labels.html', 'gift-labels/products/personalized-gift-labels-navy-squares.html', '#2', '#1']"
R_1674852207_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-superhero-boy.html', '#']"
R_1674856170_SA_6,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-boy-with-snowman.html', 'pillowcases/products/standard-pillowcase-girl-with-snowman.html', '#77', '#78', '#76']"
R_1674856507_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-ladybug.html']"
R_1674844370_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-fire-truck.html', '#1', '#2']"
R_1674851338_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-superhero-girl.html', '#']"
R_1674857560_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-uppercase-font.html', '#6', '#7', '#3', '#9']"
R_1674852942_SA_6,"['collections/note-cards.html', 'note-cards/products/custom-childrens-flat-cards-boy.html', '#3', '#5', '#2', '#4']"
R_1674848188_SA_5,"['collections/name-labels.html', 'name-labels/products/name-labels-pink-chevron.html', '#1', '#3', '#2']"
R_1674857756_SA_6,"['collections/note-cards.html', 'note-cards/products/personalized-note-cards-elizabeth.html', '#3', '#4', '#1', '#2']"
R_1674847881_SA_4,"['collections/gift-labels.html', 'gift-labels/products/personalized-gift-labels-navy-squares.html', '#1', '#2']"
R_1674855200_SA_4,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-dump-truck.html', '#1', '#2']"
R_1674857267_SA_2,"['collections/notepads.html', 'notepads/products/a-note-from-mom-heart.html']"
R_1674846880_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-boy-face.html', '#']"
R_1674864657_SA_6,"['collections/blankets.html', 'blankets/products/personalized-throw-blanket-script-font.html', '#5', '#7', '#32', '#2']"
R_1674854030_SA_4,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-outer-space.html', '#2', '#1']"
R_1674858819_SA_4,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-outer-space.html', '#2', '#1']"
R_1674856261_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-learning-is-fun.html']"
R_1674860129_SA_2,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-cheerful-hearts.html']"
R_1674849001_SA_5,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-fire-truck.html', '#2', '#3', '#1']"
R_1674861544_SA_5,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-baby-dino.html', 'placemats/products/personalized-kids-placemat-whale.html', '#2', '#1']"
R_1674857344_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-boy.html', '#']"
R_1674844974_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-halloween-owl.html', '#1', '#2', '#4', '#3']"
R_1674846280_SA_4,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-kids-reading.html', '#1', '#2']"
R_1674858666_SA_4,"['collections/chore-charts.html', 'chore-charts/products/handwriting-practice-notepad-papaya.html', '#1', '#2']"
R_1674857568_SA_5,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-rainbow.html', 'gift-labels/products/gift-labels-square.html', '#2', '#1']"
R_1674858982_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-flamingo.html', '#2', '#1']"
R_1674854953_SA_4,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-race-car.html', '#2', '#1']"
R_1674859517_SA_3,"['collections/notepads.html', 'notepads/products/custom-notepads-for-mom-girl.html', '#']"
R_1674856484_SA_4,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-bats.html', '#1', '#2']"
R_1674857020_SA_3,"['collections/note-cards.html', 'note-cards/products/custom-childrens-flat-cards-baby-boy.html', '#1']"
R_1674859384_SA_3,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-girl.html', '#']"
R_1674869188_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-script-font.html', '#8', '#9', '#7', '#1']"
R_1674853027_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-handwriting-font.html', '#4', '#1', '#5', '#2']"
R_1674849241_SA_3,"['collections/gift-labels.html', 'gift-labels/products/personalized-gift-labels-choose-your-silhouette-boy.html', '#1']"
R_1674856275_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-firetruck.html']"
R_1674859498_SA_3,"['collections/gift-labels.html', 'gift-labels/products/personalized-gift-labels-choose-your-silhouette-girl.html', '#1']"
R_1674860621_SA_2,"['collections/name-labels.html', 'name-labels/products/name-labels-solid-blues.html']"
R_1674850431_SA_4,"['collections/name-labels.html', 'name-labels/products/name-labels-pink-unicorn.html', '#1', '#2']"
R_1674844891_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-boy-in-truck.html', '#']"
R_1674860534_SA_3,"['collections/pillowcases.html', 'pillowcases/products/copy-of-ceramic-mug-superhero-boy.html', '#']"
R_1674853090_SA_3,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepads.html', '#']"
R_1674868147_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-cursive-font.html', '#6', '#4', '#3', '#8']"
R_1674849009_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/name-lumbar-pillow-cursive.html', '#2', '#27', '#1', '#25']"
R_1674852398_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-uppercase-font.html', '#6', '#1', '#7', '#3']"
R_1674847713_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-red-school-uniforms-1.html']"
R_1674854812_SA_3,"['collections/notepads.html', 'notepads/products/personalized-teacher-notepads.html', '#']"
R_1674850209_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-bookplates-floral.html']"
R_1674849888_SA_4,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-square.html', '#2', '#1']"
R_1674852484_SA_6,"['collections/note-cards.html', 'note-cards/products/flat-family-note-cards-choose-your-silhouettes-1.html', '#4', '#1', '#2', '#3']"
R_1674849823_SA_2,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-dog.html']"
R_1674844130_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-flourish.html']"
R_1674844687_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-fire-truck.html', '#1', '#2']"
R_1674856808_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-merry-christmas-branch.html']"
R_1674850797_SA_5,"['collections/name-labels.html', 'name-labels/products/name-labels-pink-chevron.html', '#2', '#1', '#3']"
R_1674856813_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-handwriting-font.html', '#5', '#4', '#2', '#1']"
R_1674844847_SA_2,"['collections/note-cards.html', 'note-cards/products/personalized-note-cards-blossom-dots.html']"
R_1674857809_SA_5,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-owl.html', '#2', '#3', '#1']"
R_1674846632_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/name-lumbar-pillow-cursive.html', '#2', '#27', '#26', '#3']"
R_1674851602_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-gymnastics.html', '#2', '#4', '#3', '#1']"
R_1674851796_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-merry-christmas-floral.html']"
R_1674859725_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-gymnastics.html', '#3', '#1', '#4', '#2']"
R_1674855984_SA_2,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-stegosaurus.html']"
R_1674850211_SA_4,"['collections/gift-labels.html', 'gift-labels/products/personalized-gift-labels-pink-squares.html', '#1', '#2']"
R_1674857515_SA_2,"['collections/notepads.html', 'notepads/products/personalized-blue-chevron-notepad.html']"
R_1674863019_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-boy-face.html', '#49', '#1', '#50', '#51']"
R_1674850932_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-floral.html']"
R_1674852657_SA_6,"['collections/note-cards.html', 'note-cards/products/personalized-fire-truck-note-cards.html', 'note-cards/products/flat-note-cards-choose-your-silhouette-girl.html', '#3', '#4', '#1']"
R_1674850137_SA_4,"['collections/chore-charts.html', 'chore-charts/products/handwriting-practice-notepad-papaya.html', '#1', '#2']"
R_1674850906_SA_4,"['collections/name-labels.html', 'name-labels/products/name-labels-rainbow-unicorn.html', '#1', '#2']"
R_1674857543_SA_2,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-butterflies.html']"
R_1674850301_SA_4,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-pink-unicorn.html', '#1', '#2']"
R_1674850839_SA_6,"['collections/note-cards.html', 'note-cards/products/custom-childrens-flat-cards-boy.html', '#2', '#3', '#4', '#1']"
R_1674844332_SA_4,"['collections/notepads.html', 'notepads/products/handwriting-practice-notepad-papaya.html', '#1', '#2']"
R_1674845796_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-superhero-girl.html', '#']"
R_1674851307_SA_4,"['collections/note-cards.html', 'note-cards/products/personalized-race-car-note-cards.html', 'note-cards/products/custom-childrens-flat-cards-baby-boy.html', 'note-cards/products/personalized-rainbow-unicorn-note-cards.html']"
R_1674846792_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-pink-unicorn.html', '#1', '#2']"
R_1674847448_SA_5,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-tractor.html', '#1', '#3', '#2']"
R_1674858683_SA_4,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-horse-and-cow.html', '#1', '#2']"
R_1674846980_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-girl-face-1.html', '#2', '#1', '#3', '#5']"
R_1674856768_SA_6,"['collections/note-cards.html', 'note-cards/products/flat-family-note-cards-choose-your-silhouettes-1.html', '#3', '#1', '#2', '#4']"
R_1674855827_SA_2,"['collections/notepads.html', 'notepads/products/personalized-notepad-dots.html']"
R_1674850558_SA_6,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-race-car-1.html', '#5', '#3', '#2', '#4']"
